filename, H,C,N,O, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,largest_pore_diam1,largest_pore_diam2,density,ASA_unit_volume,ASA_unit_mass,helium void fraction,Henry Coef of propane,Henry Coef of propene,avg_loading_absolute_propane-1,avg_loading_absolute_propene-1,avg_loading_absolute_propane-0.1,avg_loading_absolute_propene-0.1,wc-propane,wc-propene,S-propane-1,S-propene-1,APS-propane,APS-propene
hMOF-7001739.cif,27,82,0,32,57,7.317073171,5.333333333,0.331395349,1.218488372,0,11.24006,3.22242,1.00938,0,0,0.613554,0.000423071,0.000267,2.947157091,2.158041036,1.681579899,1.084471889,1.265577193,1.073569147,1.368403448,0.730778632,1.731820194,0.784541393
hMOF-5020105.cif,5,24,0,13,20,16.66666667,3.25,0.352941176,1.186666667,0,9.49403,7.83032,0.655606,2421.21,3693.09,0.835546,7.75E-05,5.68E-05,6.138301279,4.391655837,0.467393934,0.34359502,5.670907345,4.048060817,1.400523742,0.714018599,7.942240374,2.890390713
hMOF-36678.cif,6,22,2,8,16.5,9.090909091,4,0.347826087,1.142608696,0.25,4.47361,3.75271,1.46987,972.952,661.932,0.656618,0.075236,0.0662845,1.753638139,2.539841621,1.769443246,2.210414449,-0.015805108,0.329427172,0.691837214,1.445426726,-0.010934562,0.476162839
hMOF-7003354.cif,40,166,36,44,138,3.614457831,7.333333333,0.273972603,0.893150685,0.818181818,24.08067,10.51773,0.373526,1480.9,3964.67,0.872353,0.000181725,0.000127376,3.264068656,2.601079861,0.68317532,0.500678583,2.580893336,2.100401278,1.257407862,0.795286899,3.245235573,1.67042162
hMOF-272.cif,36,126,0,39,91,9.523809524,3.25,0.301204819,0.966746988,0,5.26297,4.74501,1.94542,837.704,430.602,0.485967,0.241716,0.124978,1.095490295,0.76606922,1.074344365,0.655626667,0.02114593,0.110442553,1.432884202,0.697893101,0.030299669,0.077077096
hMOF-5070044.cif,12,36,4,16,22,11.11111111,4,0.409090909,1.301818182,0.25,2.61872,0.8957,3.69072,0,0,0.0141111,0,0,0,0,0,0,0,0,0,0,0,0
hMOF-5012758.cif,54,138,0,39,91,8.695652174,3.25,0.284210526,0.906947368,0,5.49591,2.75327,1.93534,0,0,0.317508,0.00607935,0.00285111,0.441645793,0.391105321,0.351206777,0.218225139,0.090439016,0.172880182,1.131490589,0.88378994,0.102330896,0.152789766
hMOF-34665.cif,21,24,9,8,12.25,8.333333333,4,0.265625,0.8575,1.125,5.69915,3.78483,1.41263,814.789,576.788,0.552534,2.37207,0.887028,1.910450437,1.180652921,1.949596726,0.998157955,-0.039146289,0.182494967,1.621377352,0.616759571,-0.063470906,0.112555517
hMOF-6002150.cif,20,36,0,20,20,11.11111111,5,0.361702128,1.324680851,0,4.57935,3.74218,1.73417,164.994,95.1432,0.143116,0.00535015,0.00357188,0.486737288,0.317941054,0.489296433,0.309079637,-0.002559145,0.008861417,1.533976061,0.651900656,-0.003925667,0.005776763
hMOF-5057327.cif,24,110,8,20,85,1.818181818,10,0.276595745,0.873191489,0.4,26.40024,19.82401,0.310681,1021.58,3288.19,0.945247,7.02E-05,5.57E-05,2.451282653,2.038466414,0.336677598,0.276299891,2.114605055,1.762166523,1.20492608,0.82992643,2.547942781,1.462468571
hMOF-35845.cif,4,20,2,8,14.5,10,4,0.409090909,1.301818182,0.25,4.10694,3.72403,2.42829,414.623,170.747,0.654351,0.118067,0.144985,0.881161767,1.655443746,0.84969502,1.530980441,0.031466747,0.124463305,0.533349375,1.874943606,0.01678277,0.233361677
hMOF-5044228.cif,13,34,2,8,16.5,5.882352941,4,0.402439024,1.24,0.25,9.63311,6.09,1.67288,1266.66,757.176,0.50268,5.11E-05,3.55E-05,1.095241155,0.83070658,0.24471322,0.173859076,0.850527935,0.656847504,1.321090828,0.756950226,1.123624653,0.497200866
hMOF-1000720.cif,20,58,2,20,40.5,6.896551724,5,0.316666667,1.018666667,0.1,13.80373,12.85399,1.0606,1483.43,1398.67,0.799715,0.000589685,0.00040911,4.010042665,3.021710415,1.930792002,1.316457792,2.079250663,1.705252622,1.329739975,0.752026726,2.764862726,1.282395546
hMOF-37301.cif,9,40,2,8,31.5,5,4,0.271428571,0.860571429,0.25,10.53585,8.47561,0.720719,2221,3081.64,0.822062,0.000125344,9.08E-05,5.04807032,3.734967036,0.651607729,0.47935845,4.396462591,3.255608587,1.35428228,0.738398497,5.95405138,2.403936488
hMOF-5064167.cif,28,56,12,16,40,7.142857143,4,0.24137931,0.788965517,0.75,6.07714,4.20734,0.694237,2417.35,3482.03,0.673345,0.000602441,0.00041058,4.835202915,3.634083945,3.243225158,2.140994676,1.591977757,1.493089269,1.333184705,0.750083613,2.122400395,1.119941793
hMOF-24784.cif,64,48,2,8,16.5,4.166666667,4,0.080645161,0.270967742,0.25,4.87963,4.47771,1.38352,852.876,616.453,0.713685,3161.57,800.599,2.217916049,1.015366471,2.242365253,0.984219182,-0.024449204,0.031147288,2.188733366,0.456885254,-0.053512789,0.014230737
hMOF-7000276.cif,30,58,0,43,44,10.34482759,7.166666667,0.313868613,1.079708029,0,8.90724,2.30239,1.48642,0,0,0.344539,0.00440883,0.00214476,0.925018392,0.73868201,0.819421405,0.516594525,0.105596987,0.222087485,1.254767954,0.796960105,0.132499715,0.176994865
hMOF-5298.cif,72,72,0,25,37,5.555555556,6.25,0.144508671,0.497109827,0,15.89612,11.74354,0.341759,1681.45,4919.99,0.833765,5.95E-05,4.84E-05,3.174858912,2.552151315,0.298810526,0.243853092,2.876048385,2.308298222,1.246489383,0.802253123,3.584963776,1.851839458
hMOF-5054156.cif,28,40,4,12,26,5,6,0.186046512,0.621395349,0.333333333,6.80868,5.74689,0.853425,2158.96,2529.76,0.808553,0.0355551,0.0152742,5.093335974,3.280163072,4.787069234,2.615727536,0.30626674,0.664435536,1.555884888,0.64272107,0.476515792,0.427046719
hMOF-35110.cif,28,88,4,16,64,4.545454545,4,0.25,0.815,0.25,5.08925,4.80745,1.29228,1149.6,889.588,0.648549,1.35934,0.540377,2.239445036,1.278683765,2.238438863,1.154486685,0.001006173,0.12419708,1.754881637,0.569839002,0.001765715,0.07077234
hMOF-37622.cif,9,52,2,8,38.5,3.846153846,4,0.315217391,0.976521739,0.25,8.74981,7.6651,2.01961,1429.71,707.914,0.792742,0.0429029,0.0209326,1.855026759,1.701266008,1.803713853,1.341586253,0.051312906,0.359679755,1.092568127,0.915274732,0.056062846,0.329205792
hMOF-5073945.cif,33,96,6,24,65.5,6.25,4,0.296875,0.94125,0.25,3.82155,1.47846,2.95241,0,0,0.184643,2.30E-08,9.67E-07,0.000999684,0.097205889,0.000155021,0.007951764,0.000844664,0.089254126,0.010304832,97.04185492,8.70E-06,8.661385898
hMOF-5026057.cif,33,132,12,39,100,9.090909091,3.25,0.305882353,0.982588235,0.307692308,5.82872,5.08786,1.28105,1348.88,1052.95,0.576353,0.00113972,0.00074221,2.083228873,1.50162672,1.685597073,1.130071242,0.3976318,0.371555478,1.39009849,0.719373488,0.552747364,0.26728716
hMOF-6005104.cif,20,76,2,24,57.5,5.263157895,6,0.305555556,1.010555556,0.083333333,10.27292,9.44169,0.770515,1662.48,2157.62,0.825249,0.00149872,0.00093826,5.81260524,4.214470891,3.071708462,2.020502836,2.740896778,2.193968055,1.381969135,0.723605162,3.787834749,1.58756661
hMOF-5079822.cif,7,50,2,8,38.5,4,4,0.313953488,0.975813953,0.25,11.1559,7.68466,1.27772,1761.65,1378.75,0.811305,0.000864406,0.000557485,3.319258031,2.399204157,2.622848278,1.648315921,0.696409753,0.750888236,1.386259012,0.721365914,0.965404296,0.541665179
hMOF-5027738.cif,36,46,2,17,28.5,8.695652174,4.25,0.180952381,0.614857143,0.117647059,7.97461,5.46777,0.656287,2751.35,4192.3,0.81453,0.000711168,0.000456471,6.736788502,4.968020661,4.850826536,3.037553129,1.885961967,1.930467532,1.358751676,0.735969653,2.562553983,1.42076552
hMOF-11495.cif,26,88,0,26,65,9.090909091,3.25,0.282352941,0.909176471,0,5.46864,3.75377,1.68689,665.426,394.47,0.479986,0.00668894,0.0039232,0.990196981,1.249506258,0.874296273,0.890574815,0.115900709,0.358931443,0.794060761,1.259349473,0.092032205,0.452020124
hMOF-5029972.cif,39,225,75,51,187.75,5.333333333,4.25,0.313432836,1.00358209,1.470588235,8.54693,6.3887,0.770189,1389.93,1804.66,0.66768,0.00222453,0.00120747,3.751467804,2.955103358,1.753318277,1.204659123,1.998149527,1.750444236,1.272035176,0.786141782,2.541716485,1.376097351
hMOF-4544.cif,32,96,8,26,67,8.333333333,3.25,0.298969072,0.977319588,0.307692308,6.9464,3.7543,1.10579,1336.33,1208.48,0.593872,0.0028851,0.00193782,2.523397248,2.17658357,2.072404242,1.564932857,0.450993006,0.611650712,1.161664858,0.860833478,0.523902727,0.52652941
hMOF-5027728.cif,6,36,2,17,28.5,11.11111111,4.25,0.386666667,1.255466667,0.117647059,7.77005,5.37853,1.02637,2748.79,2678.16,0.771551,0.000270151,0.000185432,3.800248236,2.767828989,1.857951976,1.226046105,1.94229626,1.541782884,1.375761924,0.72686995,2.672137239,1.120675647
hMOF-5078051.cif,32,40,38,8,15.5,5,4,0.383333333,1.192,4.75,14.51484,9.92269,0.489311,1882.19,3846.62,0.752446,5.29E-05,4.26E-05,3.101669736,2.384068472,0.262052536,0.215880367,2.8396172,2.168188104,1.303609153,0.767101088,3.701750973,1.663219455
hMOF-6003995.cif,9,28,0,10,21,7.142857143,5,0.303571429,0.984285714,0,7.33696,6.90937,1.61644,1245.61,770.588,0.671165,0.00368617,0.00226532,1.701946259,1.881371263,1.580943765,1.446029449,0.121002494,0.435341814,0.906445943,1.103209748,0.10968222,0.480273333
hMOF-34472.cif,28,64,4,30,50,6.25,7.5,0.261538462,0.887384615,0.133333333,4.94789,3.89702,1.11957,543.265,485.244,0.284782,0.00106901,0.00082066,1.343559467,1.141461626,1.123367857,0.951876104,0.22019161,0.189585522,1.179413652,0.847878942,0.25969699,0.160745572
hMOF-7000960.cif,25,60,0,32,39,10,5.333333333,0.35915493,1.171267606,0,8.43818,2.74287,1.83246,0,0,0.511043,0.00253891,0.00135217,1.362344856,1.033653705,1.223865636,0.792273257,0.13847922,0.241380448,1.320634272,0.75721191,0.182880404,0.18277615
hMOF-18782.cif,48,72,20,16,44,5.555555556,4,0.225,0.724,1.25,6.24517,5.29153,0.660538,2249.32,3405.28,0.669147,0.000873952,0.000554786,5.381678841,3.888383092,3.795289554,2.423485914,1.586389287,1.464897179,1.386817471,0.721075427,2.200032378,1.056301359
hMOF-5028014.cif,34,176,8,68,131,9.090909091,4.25,0.365168539,1.204719101,0.117647059,10.06727,6.36696,0.93773,1819.84,1940.69,0.703031,0.00216425,0.00129601,3.50357256,2.706542751,2.288944525,1.475264359,1.214628035,1.231278391,1.297080105,0.770962407,1.575469859,0.949269353
hMOF-24706.cif,18,80,12,16,54,5,4,0.3625,1.127,0.75,5.02066,4.51086,2.32792,1116.74,479.716,0.734923,17.114,6.23642,1.329315924,0.789844246,1.36466754,0.646771863,-0.035351615,0.143072383,1.686387296,0.592983594,-0.059616515,0.084839576
hMOF-1622.cif,36,156,0,39,115,7.692307692,3.25,0.298969072,0.949278351,0,7.22326,4.51694,1.4247,1569.27,1101.48,0.618147,0.00256332,0.00154305,1.947124072,1.642342058,1.541087014,1.082930307,0.406037057,0.55941175,1.187956626,0.841781575,0.482354413,0.470902504
hMOF-5048606.cif,11,30,2,8,21.5,6.666666667,4,0.283333333,0.905333333,0.25,6.88162,4.24232,1.27064,1493.21,1175.16,0.529478,0.000184221,0.000129343,1.767500981,1.55132185,0.736696391,0.544481395,1.03080459,1.006840455,1.141637766,0.875934582,1.17680545,0.881926374
hMOF-5046409.cif,78,122,2,8,83.5,1.639344262,4,0.047169811,0.158490566,0.25,12.53258,11.83933,0.541878,1784.15,3292.53,0.721662,0.00190199,0.00116828,6.887300981,5.009612808,2.212727495,1.49094205,4.674573487,3.518670758,1.377575705,0.725912918,6.439578865,2.554248559
hMOF-22161.cif,32,24,2,13,8.5,8.333333333,6.5,0.205479452,0.695890411,0.153846154,6.05705,5.02836,1.01066,1242.49,1229.38,0.487042,0.0111649,0.0052503,2.428693705,1.67530604,2.171441351,1.22696133,0.257252353,0.44834471,1.452610456,0.688415807,0.373687458,0.308647586
hMOF-36685.cif,6,22,2,8,16.5,9.090909091,4,0.347826087,1.116521739,0.25,4.53487,3.75271,1.98157,811.097,409.319,0.628781,0.081044,0.0721534,1.244474121,1.677142617,1.256266433,1.567142904,-0.011792311,0.109999713,0.743509374,1.344972955,-0.008767694,0.147946639
hMOF-27852.cif,10,46,2,8,31.5,4.347826087,4,0.340909091,1.054545455,0.25,12.27984,10.42051,1.11792,1950.42,1744.69,0.773619,0.000555118,0.000381758,3.310943454,2.512278414,1.011876087,0.704240277,2.299067367,1.808038138,1.32054915,0.75726072,3.036031457,1.369156262
hMOF-5017687.cif,12,52,0,26,39,15.38461538,3.25,0.368421053,1.2,0,5.84905,4.07673,1.57035,1312.2,835.611,0.510859,0.00151419,0.000909684,1.834624752,1.36231732,1.55112906,1.051118437,0.283495693,0.311198883,1.349396389,0.741072089,0.382548064,0.230620806
hMOF-7001860.cif,31,88,0,32,61,6.818181818,5.333333333,0.313186813,1.151538462,0,14.11575,5.41773,0.737264,1842.27,2498.79,0.719031,0.00011899,0.000085549,4.33012898,3.183992669,0.601793418,0.431467601,3.728335562,2.752525067,1.362697147,0.733838771,5.080592233,2.019909614
hMOF-1004330.cif,16,62,0,32,43,9.677419355,5.333333333,0.4,1.293714286,0,7.38957,1.90859,2.91131,0,0,0.409943,0.983834,0.380538,0.590467624,0.478075314,0.582515086,0.416571893,0.007952538,0.061503421,1.237571628,0.808034038,0.009841836,0.049696858
hMOF-6004916.cif,6,32,2,14,25.5,6.25,7,0.375,1.2175,0.142857143,5.35245,4.96079,1.75162,1931.38,1102.63,0.861892,1.54712,0.561371,2.259751752,1.383554794,2.245401149,1.263744571,0.014350604,0.119810223,1.63657134,0.611033553,0.023485787,0.073208066
hMOF-5048236.cif,12,29,2,11,23.5,6.896551724,5.5,0.232142857,0.784285714,0.181818182,11.68411,10.26735,0.369053,2227.22,6034.98,0.848066,3.00E-05,0.000024996,2.473296834,1.992359526,0.158292723,0.133876377,2.315004111,1.85848315,1.243881773,0.803934925,2.879591418,1.494099512
hMOF-5076008.cif,8,32,6,8,21.5,6.25,4,0.382352941,1.195294118,0.75,8.332,5.61142,1.51252,1834.91,1213.15,0.679813,0.0129813,0.00668171,2.415542747,1.628081964,1.927857309,1.191420648,0.487685438,0.436661316,1.486651027,0.672652816,0.725018057,0.293721464
hMOF-5040813.cif,36,96,6,24,77.5,6.25,4,0.178571429,0.6,0.25,2.86175,1.8998,1.27115,0,0,0.034731,5.97E-64,9.84E-54,0,0,0,0,0,0,0,0,0,0
hMOF-5055293.cif,15,108,12,36,88,5.555555556,6,0.348484848,1.231818182,0.333333333,3.66225,2.79722,1.51173,0,0,0.281753,2.65E-11,1.97E-09,0,0.000105346,0,7.80E-06,0,9.75E-05,0,0,0,0
hMOF-1004596.cif,30,90,4,32,62,6.666666667,5.333333333,0.329787234,1.059574468,0.125,9.40754,5.40981,1.20278,1841.97,1531.43,0.671077,0.000384253,0.000266839,2.713156514,2.060337607,1.347633185,0.91536258,1.365523329,1.144975028,1.319492819,0.757866951,1.801798227,0.867738733
hMOF-5081266.cif,54,222,12,36,160,2.702702703,6,0.287878788,0.898181818,0.333333333,7.0054,4.34661,1.60585,1131.69,704.729,0.614994,0.00245213,0.00159089,1.535294666,1.592261499,1.343478092,1.135054759,0.191816573,0.457206739,0.966157479,1.035027955,0.185325017,0.473221756
hMOF-7002605.cif,17,92,2,36,67.5,6.52173913,6,0.38172043,1.223655914,0.055555556,7.91915,5.43319,1.98208,1264.06,637.748,0.547905,0.00296348,0.00212478,1.238087987,0.989710758,1.128893447,0.787430762,0.10919454,0.202279996,1.25346956,0.797785628,0.136872032,0.161376073
hMOF-5048280.cif,30,78,6,24,62.5,7.692307692,4,0.208333333,0.7,0.25,5.23827,3.82092,1.03884,774.741,745.776,0.382318,0.00336751,0.00237489,1.971131983,1.321547869,1.91202976,1.244402403,0.059102223,0.077145466,1.494525671,0.669108614,0.08832979,0.051618696
hMOF-5030684.cif,48,62,2,17,38.5,6.451612903,4.25,0.142857143,0.485413534,0.117647059,9.8411,6.38454,0.604256,2687.61,4447.8,0.853306,0.00580519,0.00326707,7.434118637,5.633560635,4.412776617,2.90187185,3.02134202,2.731688784,1.322260692,0.756280517,3.99500179,2.065923007
hMOF-7003225.cif,148,256,8,160,181,4.6875,13.33333333,0.287671233,0.984109589,0.05,7.85417,5.62165,1.13529,682.014,600.739,0.370008,0.00140742,0.000688903,1.292892485,1.060708132,0.883705292,0.576448332,0.409187193,0.4842598,1.22134142,0.818771871,0.499757267,0.396498303
hMOF-5081124.cif,68,72,4,12,38,2.777777778,6,0.101265823,0.338227848,0.333333333,7.67955,6.71558,0.810505,1844.73,2276.03,0.82377,0.021128,0.0104944,5.192223363,4.326067294,4.973750298,3.214280823,0.218473065,1.111786472,1.202626223,0.83151355,0.262741436,0.924465516
hMOF-5074055.cif,22,72,4,16,54,5.555555556,4,0.257575758,0.823030303,0.25,5.41806,4.25381,1.0679,2301.96,2155.6,0.677764,0.00123211,0.00095571,3.410628757,2.851098145,2.844356754,2.175170391,0.566272003,0.675927754,1.198651284,0.834270996,0.678762663,0.56390692
hMOF-3001325.cif,160,130,8,60,49,6.153846154,7.5,0.18579235,0.630382514,0.133333333,24.91512,20.24739,0.206147,1217.86,5907.72,0.89076,5.30E-05,4.21E-05,1.933393472,1.577994935,0.260092753,0.208080258,1.673300719,1.369914678,1.227680099,0.814544441,2.054277993,1.115856385
hMOF-6004368.cif,44,46,4,10,24,4.347826087,5,0.132075472,0.439245283,0.4,13.47129,12.7378,0.674484,1436.61,2129.93,0.779842,0.00466594,0.00287717,6.457304295,4.526517783,4.290188786,2.686576057,2.167115508,1.839941726,1.429412563,0.699588087,3.097702134,1.287201311
hMOF-5058077.cif,48,220,16,40,169,1.818181818,10,0.276595745,0.873191489,0.4,12.58411,10.16119,0.621363,1985.48,3195.36,0.895807,0.000085412,6.64E-05,6.695874703,4.893286481,0.458230208,0.346270074,6.237644495,4.547016408,1.371125629,0.729327772,8.552594232,3.316265345
hMOF-6002658.cif,12,44,0,20,33,9.090909091,5,0.347826087,1.266956522,0,4.79109,4.37091,1.39694,377.973,270.572,0.448194,0.0143727,0.0115529,1.779527273,1.404905225,1.749222835,1.333424281,0.030304438,0.071480943,1.269194536,0.78790128,0.038462227,0.056319927
hMOF-5083198.cif,69,300,24,60,229,2,10,0.281609195,0.892413793,0.4,9.82385,6.46721,1.02718,2418.07,2354.08,0.825888,0.00196405,0.00119902,4.20369913,3.163911575,3.354640811,2.202638345,0.849058319,0.96127323,1.331305912,0.751142161,1.13035636,0.722052852
hMOF-34489.cif,64,84,4,26,52,4.761904762,6.5,0.164835165,0.558241758,0.153846154,4.99197,3.87684,0.794633,1305.73,1643.18,0.559212,0.00111083,0.000943057,3.386922812,3.166645371,2.630118067,2.307213968,0.756804745,0.859431403,1.071707925,0.933090049,0.811073643,0.80192689
hMOF-11765.cif,33,120,0,39,97,10,3.25,0.246575342,0.829041096,0,4.8792,4.39322,1.33948,730.693,545.507,0.467052,0.0450144,0.0331856,1.552254121,1.297369883,1.486907071,1.167210156,0.065347049,0.130159727,1.19886307,0.834123617,0.078342164,0.108569303
hMOF-5048488.cif,18,42,14,8,30.5,4.761904762,4,0.261904762,0.834285714,1.75,6.85536,4.65288,1.00988,1308.49,1295.69,0.449756,0.000534095,0.000322959,2.276464016,1.846018034,1.3744638,0.901534175,0.902000216,0.94448386,1.235649857,0.80929075,1.114556438,0.764362051
hMOF-24440.cif,4,28,2,8,20.5,7.142857143,4,0.392857143,1.234285714,0.25,6.62888,5.14167,2.39534,1617.31,675.189,0.857443,1.14587,0.374085,1.597848425,0.936592864,1.587295443,0.838057115,0.010552982,0.098535749,1.709445689,0.584984949,0.018039749,0.05764193
hMOF-5055723.cif,64,96,8,40,63,4.166666667,10,0.226415094,0.763773585,0.2,5.95465,4.25665,0.859514,1480.52,1722.51,0.630407,0.00225207,0.00180839,3.786891093,3.720525567,3.41311301,2.897231131,0.373778083,0.823294436,1.019880047,0.980507466,0.381208809,0.807246341
hMOF-35843.cif,7,20,2,8,14.5,10,4,0.340909091,1.1,0.25,5.31944,4.52872,2.00423,1411.04,704.031,0.720594,2.36718,0.835092,1.614660139,1.104751427,1.624307351,1.022837499,-0.009647212,0.081913928,1.464492412,0.682830441,-0.014128269,0.055933324
hMOF-1003295.cif,54,82,0,32,56,7.317073171,5.333333333,0.183908046,0.632643678,0,11.04788,3.74908,1.00212,461.207,460.233,0.551082,0.00267798,0.001477,2.246618287,1.904836114,1.881463746,1.279071326,0.365154541,0.625764788,1.181795267,0.846170253,0.431537908,0.529503549
hMOF-5044174.cif,52,80,2,8,54.5,2.5,4,0.069444444,0.233333333,0.25,7.84717,4.21188,0.727311,1442.75,1983.68,0.541254,0.00274389,0.00167395,3.530147633,2.828210106,2.52795387,1.783115727,1.002193763,1.045094379,1.250696031,0.799554788,1.253439762,0.835610215
hMOF-5045823.cif,40,38,2,15,18.5,5.263157895,7.5,0.175257732,0.594639175,0.133333333,6.44343,4.71907,0.998493,1263.52,1265.43,0.405018,0.000511349,0.000305789,2.075390805,1.565404846,1.409752087,0.926956197,0.665638719,0.638448649,1.328445639,0.752759444,0.884264853,0.48059825
hMOF-36623.cif,92,106,12,16,58,3.773584906,4,0.12173913,0.397913043,0.75,5.64535,4.4801,0.873366,1665.8,1907.34,0.672865,0.132274,0.0687945,4.097036928,3.462951014,3.993508454,2.77991992,0.103528474,0.683031094,1.18547965,0.843540418,0.122730899,0.576164335
hMOF-6004617.cif,10,36,4,10,27,5.555555556,5,0.314285714,1.003428571,0.4,8.73416,8.07989,1.30001,1299.19,999.366,0.685705,0.000408971,0.000581086,2.297811716,2.489192573,1.720815646,1.688864505,0.57699607,0.800328068,0.92496759,1.081118961,0.533702665,0.865249849
hMOF-5081783.cif,20,42,24,12,27,4.761904762,6,0.36,1.1424,2,4.84244,3.77148,1.21503,1164.97,958.797,0.786201,0.477879,0.468257,2.282645272,3.428449389,2.327629593,2.857503785,-0.044984321,0.570945604,0.667131207,1.498955511,-0.030010444,0.85582206
hMOF-6002603.cif,9,30,0,10,21,6.666666667,5,0.338709677,1.08,0,4.99798,4.02552,1.9506,273.412,140.168,0.397655,0.000376687,0.00100898,0.573000034,0.98250866,0.392528364,0.671223172,0.18047167,0.311285488,0.58437124,1.711240958,0.105462453,0.532684477
hMOF-26199.cif,36,34,2,8,16.5,5.882352941,4,0.12195122,0.409756098,0.25,4.55461,4.30226,1.29252,992.587,767.949,0.674916,46.6748,19.1391,1.900173694,2.493425438,2.005292061,2.088223583,-0.105118367,0.405201855,0.763602758,1.30958144,-0.080268675,0.530644829
hMOF-5076089.cif,6,32,10,8,22.5,6.25,4,0.411764706,1.287058824,1.25,12.51596,9.90563,0.860832,2127.43,2471.36,0.788669,0.000507434,0.000312118,3.516550402,2.540556219,1.025323738,0.672985552,2.491226664,1.867570667,1.38694299,0.721010169,3.455189358,1.346537443
hMOF-6001960.cif,9,18,0,10,11,11.11111111,5,0.369565217,1.19826087,0,4.81445,3.88623,2.35436,518.279,220.136,0.344198,0.018311,0.0128602,0.585045597,0.545582101,0.569732157,0.437782812,0.01531344,0.107799289,1.074484548,0.93067881,0.016454054,0.100326514
hMOF-25054.cif,14,38,2,8,27.5,5.263157895,4,0.25,0.795555556,0.25,8.61498,7.7792,1.47329,1497.8,1016.64,0.73617,0.0131999,0.00736163,2.68303108,1.945523629,2.57260605,1.621534227,0.11042503,0.323989402,1.381846385,0.72366944,0.152590429,0.234461229
